university,tiktok_account,followers,video_caption,likes,video_comments_count,shares,upload_date,comment_text
Universitas Indonesia,@univ_indonesia,71500,"Halo, Mahasiswa Baru Universitas Indonesia 2025! 👋🏻

Sudah siap untuk mengikuti rangkaian Kegiatan Mahasiswa Baru (KAMABA)? Yuk, simak baik-baik dan catat informasi berikut!

🎤 Latihan Paduan Suara: Pakaian bebas, tetap sopan, dan nyaman
🗓️ Pembukaan PKKMB, Display UKM, Pengambilan Jaket Kuning, dan Penutupan KAMABA: Pakaian putih atas bawah
📝 Materi PKKMB: Pakaian batik

Informasi lengkap mengenai tanggal untuk setiap rangkaian KAMABA telah disampaikan pada unggahan sebelumnya. Jangan lupa cek kembali, ya!",448,7,21,2025-07-29,semoga s2 ke Terima di sini
Universitas Indonesia,@univ_indonesia,71500,"Halo, Mahasiswa Baru Universitas Indonesia 2025! 👋🏻

Sudah siap untuk mengikuti rangkaian Kegiatan Mahasiswa Baru (KAMABA)? Yuk, simak baik-baik dan catat informasi berikut!

🎤 Latihan Paduan Suara: Pakaian bebas, tetap sopan, dan nyaman
🗓️ Pembukaan PKKMB, Display UKM, Pengambilan Jaket Kuning, dan Penutupan KAMABA: Pakaian putih atas bawah
📝 Materi PKKMB: Pakaian batik

Informasi lengkap mengenai tanggal untuk setiap rangkaian KAMABA telah disampaikan pada unggahan sebelumnya. Jangan lupa cek kembali, ya!",448,7,21,2025-07-29,🥰
Universitas Indonesia,@univ_indonesia,71500,"Sobat UI, kita istirahat dulu sejenak, yuk? 😇

Setelah semua perjalanan panjang kita lalui, apapun hasilnya pasti Tuhan memberikan yang terbaik untuk kita 🫶🏻

Besok kita bekerja lagi, belajar lagi, mengabdi lagi untuk almamater dan bangsa tercinta 💕",33100,240,1900,2025-07-10,SEMOGAA DI MASA DEPANN MASUK UII 🥹
Universitas Indonesia,@univ_indonesia,71500,"Sobat UI, kita istirahat dulu sejenak, yuk? 😇

Setelah semua perjalanan panjang kita lalui, apapun hasilnya pasti Tuhan memberikan yang terbaik untuk kita 🫶🏻

Besok kita bekerja lagi, belajar lagi, mengabdi lagi untuk almamater dan bangsa tercinta 💕",33100,240,1900,2025-07-10,semoga nanti aku bisa masuk ui ya..
Universitas Indonesia,@univ_indonesia,71500,"Sobat UI, kita istirahat dulu sejenak, yuk? 😇

Setelah semua perjalanan panjang kita lalui, apapun hasilnya pasti Tuhan memberikan yang terbaik untuk kita 🫶🏻

Besok kita bekerja lagi, belajar lagi, mengabdi lagi untuk almamater dan bangsa tercinta 💕",33100,240,1900,2025-07-10,i’ll let you go ui…. thank you 😗💛❤️
Universitas Indonesia,@univ_indonesia,71500,"Sobat UI, kita istirahat dulu sejenak, yuk? 😇

Setelah semua perjalanan panjang kita lalui, apapun hasilnya pasti Tuhan memberikan yang terbaik untuk kita 🫶🏻

Besok kita bekerja lagi, belajar lagi, mengabdi lagi untuk almamater dan bangsa tercinta 💕",33100,240,1900,2025-07-10,UI TUNGGU AKU YAAAA
Universitas Indonesia,@univ_indonesia,71500,"Sobat UI, kita istirahat dulu sejenak, yuk? 😇

Setelah semua perjalanan panjang kita lalui, apapun hasilnya pasti Tuhan memberikan yang terbaik untuk kita 🫶🏻

Besok kita bekerja lagi, belajar lagi, mengabdi lagi untuk almamater dan bangsa tercinta 💕",33100,240,1900,2025-07-10,soon keterima s2 disini haha
Universitas Indonesia,@univ_indonesia,71500,"Setelah lima kali gagal sejak 2022, Kak Mohammad Rafie Altamis, mahasiswa Fakultas Hukum, akhirnya berhasil lolos dan mewakili Indonesia dalam program Young Southeast Asian Leaders Initiative (YSEALI) Academic Fellows Program – Spring 2025.

Program ini merupakan salah satu program pertukaran paling kompetitif yang didanai penuh oleh Pemerintah Amerika Serikat melalui U.S. Department of State, lho sobat UI! Kerennya nih, hanya ada 24 pemuda terbaik dari seluruh ASEAN yang berhasil lolos.

Kak Rafie menjadi satu-satunya sekaligus perwakilan pertama dari Jakarta yang terpilih untuk tema Society and Governance",3861,34,299,2025-06-30,aku lulusan ui tp tetep susah cari kerja
Universitas Indonesia,@univ_indonesia,71500,"Setelah lima kali gagal sejak 2022, Kak Mohammad Rafie Altamis, mahasiswa Fakultas Hukum, akhirnya berhasil lolos dan mewakili Indonesia dalam program Young Southeast Asian Leaders Initiative (YSEALI) Academic Fellows Program – Spring 2025.

Program ini merupakan salah satu program pertukaran paling kompetitif yang didanai penuh oleh Pemerintah Amerika Serikat melalui U.S. Department of State, lho sobat UI! Kerennya nih, hanya ada 24 pemuda terbaik dari seluruh ASEAN yang berhasil lolos.

Kak Rafie menjadi satu-satunya sekaligus perwakilan pertama dari Jakarta yang terpilih untuk tema Society and Governance",3861,34,299,2025-06-30,gercep dapet UI ga minn???
Universitas Indonesia,@univ_indonesia,71500,"Setelah lima kali gagal sejak 2022, Kak Mohammad Rafie Altamis, mahasiswa Fakultas Hukum, akhirnya berhasil lolos dan mewakili Indonesia dalam program Young Southeast Asian Leaders Initiative (YSEALI) Academic Fellows Program – Spring 2025.

Program ini merupakan salah satu program pertukaran paling kompetitif yang didanai penuh oleh Pemerintah Amerika Serikat melalui U.S. Department of State, lho sobat UI! Kerennya nih, hanya ada 24 pemuda terbaik dari seluruh ASEAN yang berhasil lolos.

Kak Rafie menjadi satu-satunya sekaligus perwakilan pertama dari Jakarta yang terpilih untuk tema Society and Governance",3861,34,299,2025-06-30,kerennn🔥
Universitas Indonesia,@univ_indonesia,71500,"Setelah lima kali gagal sejak 2022, Kak Mohammad Rafie Altamis, mahasiswa Fakultas Hukum, akhirnya berhasil lolos dan mewakili Indonesia dalam program Young Southeast Asian Leaders Initiative (YSEALI) Academic Fellows Program – Spring 2025.

Program ini merupakan salah satu program pertukaran paling kompetitif yang didanai penuh oleh Pemerintah Amerika Serikat melalui U.S. Department of State, lho sobat UI! Kerennya nih, hanya ada 24 pemuda terbaik dari seluruh ASEAN yang berhasil lolos.

Kak Rafie menjadi satu-satunya sekaligus perwakilan pertama dari Jakarta yang terpilih untuk tema Society and Governance",3861,34,299,2025-06-30,UI
Universitas Indonesia,@univ_indonesia,71500,"Setelah lima kali gagal sejak 2022, Kak Mohammad Rafie Altamis, mahasiswa Fakultas Hukum, akhirnya berhasil lolos dan mewakili Indonesia dalam program Young Southeast Asian Leaders Initiative (YSEALI) Academic Fellows Program – Spring 2025.

Program ini merupakan salah satu program pertukaran paling kompetitif yang didanai penuh oleh Pemerintah Amerika Serikat melalui U.S. Department of State, lho sobat UI! Kerennya nih, hanya ada 24 pemuda terbaik dari seluruh ASEAN yang berhasil lolos.

Kak Rafie menjadi satu-satunya sekaligus perwakilan pertama dari Jakarta yang terpilih untuk tema Society and Governance",3861,34,299,2025-06-30,mauu UI bangett🥺❤️❤️
Universitas Indonesia,@univ_indonesia,71500,"Dua Guru Besar FMIPA UI dikukuhkan pada 25 Juni 2025:

🎓 Prof. Dr. Dewi Susiloningtyas, S.Si., M.Si.
🎓 Prof. Dr. Rokhmatuloh, S.Si., M.Eng.

Selamat dan sukses Prof! ✨",426,12,19,2025-06-25,Indonesia harus tandingan pikiran jelas.
Universitas Indonesia,@univ_indonesia,71500,"Dua Guru Besar FMIPA UI dikukuhkan pada 25 Juni 2025:

🎓 Prof. Dr. Dewi Susiloningtyas, S.Si., M.Si.
🎓 Prof. Dr. Rokhmatuloh, S.Si., M.Eng.

Selamat dan sukses Prof! ✨",426,12,19,2025-06-25,pertama
Universitas Indonesia,@univ_indonesia,71500,"Dua Guru Besar FMIPA UI dikukuhkan pada 25 Juni 2025:

🎓 Prof. Dr. Dewi Susiloningtyas, S.Si., M.Si.
🎓 Prof. Dr. Rokhmatuloh, S.Si., M.Eng.

Selamat dan sukses Prof! ✨",426,12,19,2025-06-25,"gercep, curiga masuk ui🤭"
Universitas Indonesia,@univ_indonesia,71500,"Dua Guru Besar FMIPA UI dikukuhkan pada 25 Juni 2025:

🎓 Prof. Dr. Dewi Susiloningtyas, S.Si., M.Si.
🎓 Prof. Dr. Rokhmatuloh, S.Si., M.Eng.

Selamat dan sukses Prof! ✨",426,12,19,2025-06-25,Indonesia harus tandingan pikiran jelas.
Universitas Indonesia,@univ_indonesia,71500,"Dua Guru Besar FMIPA UI dikukuhkan pada 25 Juni 2025:

🎓 Prof. Dr. Dewi Susiloningtyas, S.Si., M.Si.
🎓 Prof. Dr. Rokhmatuloh, S.Si., M.Eng.

Selamat dan sukses Prof! ✨",426,12,19,2025-06-25,😇
Universitas Indonesia,@univ_indonesia,71500,"Selamat datang, Calon Mahasiswa Baru UI Jalur SNBT-UTBK 2025! Perjuanganmu belum selesai, ini adalah awal dari cerita baru untuk selalu tumbuh, belajar, dan mewujudkan cita-cita.

Mari ciptakan cerita yang akan kamu kenang seumur hidup, di tempat di mana mimpi besar dibentuk, Kampus Perjuangan, Universitas Indonesia💛🤩

Untuk kalian yang belum lulus, jangan khawatir, kami masih menunggu kalian bergabung menjadi keluarga besar UI melalui jalur SIMAK. Tetap semangatt 💪🏻🫶🏻",1822,99,212,2025-05-28,kang edi ui nolak aku kang😭
Universitas Indonesia,@univ_indonesia,71500,"Selamat datang, Calon Mahasiswa Baru UI Jalur SNBT-UTBK 2025! Perjuanganmu belum selesai, ini adalah awal dari cerita baru untuk selalu tumbuh, belajar, dan mewujudkan cita-cita.

Mari ciptakan cerita yang akan kamu kenang seumur hidup, di tempat di mana mimpi besar dibentuk, Kampus Perjuangan, Universitas Indonesia💛🤩

Untuk kalian yang belum lulus, jangan khawatir, kami masih menunggu kalian bergabung menjadi keluarga besar UI melalui jalur SIMAK. Tetap semangatt 💪🏻🫶🏻",1822,99,212,2025-05-28,info jalur lain min saya gak lolos snbt ☺
Universitas Indonesia,@univ_indonesia,71500,"Selamat datang, Calon Mahasiswa Baru UI Jalur SNBT-UTBK 2025! Perjuanganmu belum selesai, ini adalah awal dari cerita baru untuk selalu tumbuh, belajar, dan mewujudkan cita-cita.

Mari ciptakan cerita yang akan kamu kenang seumur hidup, di tempat di mana mimpi besar dibentuk, Kampus Perjuangan, Universitas Indonesia💛🤩

Untuk kalian yang belum lulus, jangan khawatir, kami masih menunggu kalian bergabung menjadi keluarga besar UI melalui jalur SIMAK. Tetap semangatt 💪🏻🫶🏻",1822,99,212,2025-05-28,ihhh UI nolak aku pak😭
Universitas Indonesia,@univ_indonesia,71500,"Selamat datang, Calon Mahasiswa Baru UI Jalur SNBT-UTBK 2025! Perjuanganmu belum selesai, ini adalah awal dari cerita baru untuk selalu tumbuh, belajar, dan mewujudkan cita-cita.

Mari ciptakan cerita yang akan kamu kenang seumur hidup, di tempat di mana mimpi besar dibentuk, Kampus Perjuangan, Universitas Indonesia💛🤩

Untuk kalian yang belum lulus, jangan khawatir, kami masih menunggu kalian bergabung menjadi keluarga besar UI melalui jalur SIMAK. Tetap semangatt 💪🏻🫶🏻",1822,99,212,2025-05-28,"pak Dedi alhmdllah anak sya lolos utbk d unsika moga aja dpt beasiswa dr pa gubernur"
Universitas Indonesia,@univ_indonesia,71500,"Selamat datang, Calon Mahasiswa Baru UI Jalur SNBT-UTBK 2025! Perjuanganmu belum selesai, ini adalah awal dari cerita baru untuk selalu tumbuh, belajar, dan mewujudkan cita-cita.

Mari ciptakan cerita yang akan kamu kenang seumur hidup, di tempat di mana mimpi besar dibentuk, Kampus Perjuangan, Universitas Indonesia💛🤩

Untuk kalian yang belum lulus, jangan khawatir, kami masih menunggu kalian bergabung menjadi keluarga besar UI melalui jalur SIMAK. Tetap semangatt 💪🏻🫶🏻",1822,99,212,2025-05-28,amin 🙏
Universitas Indonesia,@univ_indonesia,71500,"Halo Calon Mahasiswa Baru UI! 👋🏻

Mari kita simak cerita dr. Syahrul Ramadhan -seorang dokter yang dibesarkan dari keluarga yang sederhana- mengenai perjalanannya dari Bagan Siapi-api, Riau untuk menempuh pendidikan di Fakultas Kedokteran UI.

Calon Mahasiswa Baru yang memiliki keterbatasan ekonomi seperti dr. Syahrul tidak perlu khawatir, karena UI menerapkan asas berkeadilan, yaitu besaran UKT dan IPI bergantung kepada kemampuan penanggung biaya pendidikan. Tentu, untuk mendapatkan biaya pendidikan yang sesuai dengan kemampuan, Calon Mahasiswa Baru harus jujur dalam mengisi formulir dan mengumpulkan dokumen.😇

UI sejak dulu berkomitmen “tidak ada mahasiswa yang putus kuliah karena biaya” dan terus menjalankan komitmen tersebut. ✨",1921,101,56,2025-05-23,min duh PERTANDA BGT INIMAA 28 JADI BAGIAN UI 🤭
Universitas Indonesia,@univ_indonesia,71500,"Halo Calon Mahasiswa Baru UI! 👋🏻

Mari kita simak cerita dr. Syahrul Ramadhan -seorang dokter yang dibesarkan dari keluarga yang sederhana- mengenai perjalanannya dari Bagan Siapi-api, Riau untuk menempuh pendidikan di Fakultas Kedokteran UI.

Calon Mahasiswa Baru yang memiliki keterbatasan ekonomi seperti dr. Syahrul tidak perlu khawatir, karena UI menerapkan asas berkeadilan, yaitu besaran UKT dan IPI bergantung kepada kemampuan penanggung biaya pendidikan. Tentu, untuk mendapatkan biaya pendidikan yang sesuai dengan kemampuan, Calon Mahasiswa Baru harus jujur dalam mengisi formulir dan mengumpulkan dokumen.😇

UI sejak dulu berkomitmen “tidak ada mahasiswa yang putus kuliah karena biaya” dan terus menjalankan komitmen tersebut. ✨",1921,101,56,2025-05-23,wah tanda tanda keterima ft ui tgl 28😁💛💙
Universitas Indonesia,@univ_indonesia,71500,"Halo Calon Mahasiswa Baru UI! 👋🏻

Mari kita simak cerita dr. Syahrul Ramadhan -seorang dokter yang dibesarkan dari keluarga yang sederhana- mengenai perjalanannya dari Bagan Siapi-api, Riau untuk menempuh pendidikan di Fakultas Kedokteran UI.

Calon Mahasiswa Baru yang memiliki keterbatasan ekonomi seperti dr. Syahrul tidak perlu khawatir, karena UI menerapkan asas berkeadilan, yaitu besaran UKT dan IPI bergantung kepada kemampuan penanggung biaya pendidikan. Tentu, untuk mendapatkan biaya pendidikan yang sesuai dengan kemampuan, Calon Mahasiswa Baru harus jujur dalam mengisi formulir dan mengumpulkan dokumen.😇

UI sejak dulu berkomitmen “tidak ada mahasiswa yang putus kuliah karena biaya” dan terus menjalankan komitmen tersebut. ✨",1921,101,56,2025-05-23,Bismillah nyusul min tanggal 28 Mei 2025
Universitas Indonesia,@univ_indonesia,71500,"Halo Calon Mahasiswa Baru UI! 👋🏻

Mari kita simak cerita dr. Syahrul Ramadhan -seorang dokter yang dibesarkan dari keluarga yang sederhana- mengenai perjalanannya dari Bagan Siapi-api, Riau untuk menempuh pendidikan di Fakultas Kedokteran UI.

Calon Mahasiswa Baru yang memiliki keterbatasan ekonomi seperti dr. Syahrul tidak perlu khawatir, karena UI menerapkan asas berkeadilan, yaitu besaran UKT dan IPI bergantung kepada kemampuan penanggung biaya pendidikan. Tentu, untuk mendapatkan biaya pendidikan yang sesuai dengan kemampuan, Calon Mahasiswa Baru harus jujur dalam mengisi formulir dan mengumpulkan dokumen.😇

UI sejak dulu berkomitmen “tidak ada mahasiswa yang putus kuliah karena biaya” dan terus menjalankan komitmen tersebut. ✨",1921,101,56,2025-05-23,bissmillah tanggal 28 Ya Allah
Universitas Indonesia,@univ_indonesia,71500,"Halo Calon Mahasiswa Baru UI! 👋🏻

Mari kita simak cerita dr. Syahrul Ramadhan -seorang dokter yang dibesarkan dari keluarga yang sederhana- mengenai perjalanannya dari Bagan Siapi-api, Riau untuk menempuh pendidikan di Fakultas Kedokteran UI.

Calon Mahasiswa Baru yang memiliki keterbatasan ekonomi seperti dr. Syahrul tidak perlu khawatir, karena UI menerapkan asas berkeadilan, yaitu besaran UKT dan IPI bergantung kepada kemampuan penanggung biaya pendidikan. Tentu, untuk mendapatkan biaya pendidikan yang sesuai dengan kemampuan, Calon Mahasiswa Baru harus jujur dalam mengisi formulir dan mengumpulkan dokumen.😇

UI sejak dulu berkomitmen “tidak ada mahasiswa yang putus kuliah karena biaya” dan terus menjalankan komitmen tersebut. ✨",1921,101,56,2025-05-23,"bismillah FKM UI 2025 💜"
Universitas Indonesia,@univ_indonesia,71500,"Halo Sobat UI! 👋🏻

20 Mei diperingati sebagai Hari Kebangkitan Nasional.
Mari kita dengarkan arti dan harapan Hari Kebangkitan Nasional menurut beberapa sivitas dan warga UI.
Selamat menyimak 😇",121,8,1,2025-05-20,ke 2 ni ka
Universitas Indonesia,@univ_indonesia,71500,"Halo Sobat UI! 👋🏻

20 Mei diperingati sebagai Hari Kebangkitan Nasional.
Mari kita dengarkan arti dan harapan Hari Kebangkitan Nasional menurut beberapa sivitas dan warga UI.
Selamat menyimak 😇",121,8,1,2025-05-20,ke 3 dapet UI ga min?
Universitas Indonesia,@univ_indonesia,71500,"Halo Sobat UI! 👋🏻

20 Mei diperingati sebagai Hari Kebangkitan Nasional.
Mari kita dengarkan arti dan harapan Hari Kebangkitan Nasional menurut beberapa sivitas dan warga UI.
Selamat menyimak 😇",121,8,1,2025-05-20,"@RayenAlzhr:#JusticeForAkseyna
#JusticeForAkseyna
#JusticeForAkseyna"
Universitas Indonesia,@univ_indonesia,71500,"Halo Sobat UI! 👋🏻

20 Mei diperingati sebagai Hari Kebangkitan Nasional.
Mari kita dengarkan arti dan harapan Hari Kebangkitan Nasional menurut beberapa sivitas dan warga UI.
Selamat menyimak 😇",121,8,1,2025-05-20,"#JusticeForAkseyna
#JusticeForAkseyna
#JusticeForAkseyna"
Universitas Indonesia,@univ_indonesia,71500,"Halo Sobat UI! 👋🏻

20 Mei diperingati sebagai Hari Kebangkitan Nasional.
Mari kita dengarkan arti dan harapan Hari Kebangkitan Nasional menurut beberapa sivitas dan warga UI.
Selamat menyimak 😇",121,8,1,2025-05-20,"@𝟗𝟐𝟏 renee kepci:masuk di ugm takut di tabrak, masuk di ui takut ditenggelamin.
#assalamualaikumharvard"
Universitas Indonesia,@univ_indonesia,71500,"Satu bulan penuh menjalani puasa, tibalah kita di hari raya. Taqabbalallahu Minna Wa Minkum, Minal Aidin Wal Faizin. Mohon maaf lahir dan batin☪️🕌

Keluarga Besar Universitas Indonesia mengucapkan Selamat Idulfitri 1 Syawal 1447 H untuk Sivitas Akademika Ul dan seluruh umat muslim yang merayakan.

Semoga di hari yang fitrah ini, kita bisa saling berbenah diri dan memaafkan untuk hidup yang lebih berkah.🌙",884,60,10,2025-03-30,"nanti bakal ada rengkarnasi tarwiyah d sini, awas nanti sistem UI di kritik dia wkwkw🤣"
Universitas Indonesia,@univ_indonesia,71500,"Satu bulan penuh menjalani puasa, tibalah kita di hari raya. Taqabbalallahu Minna Wa Minkum, Minal Aidin Wal Faizin. Mohon maaf lahir dan batin☪️🕌

Keluarga Besar Universitas Indonesia mengucapkan Selamat Idulfitri 1 Syawal 1447 H untuk Sivitas Akademika Ul dan seluruh umat muslim yang merayakan.

Semoga di hari yang fitrah ini, kita bisa saling berbenah diri dan memaafkan untuk hidup yang lebih berkah.🌙",884,60,10,2025-03-30,apakah UI akan mengambil tarwiyah kemasan sachet untuk angkatan tahun ini? 🤔
Universitas Indonesia,@univ_indonesia,71500,"Satu bulan penuh menjalani puasa, tibalah kita di hari raya. Taqabbalallahu Minna Wa Minkum, Minal Aidin Wal Faizin. Mohon maaf lahir dan batin☪️🕌

Keluarga Besar Universitas Indonesia mengucapkan Selamat Idulfitri 1 Syawal 1447 H untuk Sivitas Akademika Ul dan seluruh umat muslim yang merayakan.

Semoga di hari yang fitrah ini, kita bisa saling berbenah diri dan memaafkan untuk hidup yang lebih berkah.🌙",884,60,10,2025-03-30,"Mohon maaf lahir batin untuk seluruh civitas UI Dan non civitas UI, do'a aku bisa masuk ui ya💛💛💛"
Universitas Indonesia,@univ_indonesia,71500,"Satu bulan penuh menjalani puasa, tibalah kita di hari raya. Taqabbalallahu Minna Wa Minkum, Minal Aidin Wal Faizin. Mohon maaf lahir dan batin☪️🕌

Keluarga Besar Universitas Indonesia mengucapkan Selamat Idulfitri 1 Syawal 1447 H untuk Sivitas Akademika Ul dan seluruh umat muslim yang merayakan.

Semoga di hari yang fitrah ini, kita bisa saling berbenah diri dan memaafkan untuk hidup yang lebih berkah.🌙",884,60,10,2025-03-30,"Pliss, iseng mampir kesini perkara si eneng, kok udh pada duluan aja 😭"
Universitas Indonesia,@univ_indonesia,71500,"Satu bulan penuh menjalani puasa, tibalah kita di hari raya. Taqabbalallahu Minna Wa Minkum, Minal Aidin Wal Faizin. Mohon maaf lahir dan batin☪️🕌

Keluarga Besar Universitas Indonesia mengucapkan Selamat Idulfitri 1 Syawal 1447 H untuk Sivitas Akademika Ul dan seluruh umat muslim yang merayakan.

Semoga di hari yang fitrah ini, kita bisa saling berbenah diri dan memaafkan untuk hidup yang lebih berkah.🌙",884,60,10,2025-03-30,kabarin kalo aur auran cinta itu udah lulus tes disini ya
